"Point"	"x_coord"	"y_coord"	"z_coord"	"u"	"v"
7250	+1.062098992e+00	-2.422745370e-01	+2.537781137e-01	0.501001804	0.285757143
7251	+1.062243486e+00	-2.417067263e-01	+2.546989567e-01	0.503005411	0.285757143
7252	+1.062405879e+00	-2.410373222e-01	+2.554906472e-01	0.505009018	0.285757143
7253	+1.062586188e+00	-2.402708149e-01	+2.561612833e-01	0.507012625	0.285757143
7254	+1.062784202e+00	-2.394116890e-01	+2.567184131e-01	0.509016232	0.285757143
7255	+1.062999497e+00	-2.384644268e-01	+2.571690809e-01	0.511019840	0.285757143
7256	+1.063231464e+00	-2.374335084e-01	+2.575198775e-01	0.513023447	0.285757143
7257	+1.063479327e+00	-2.363234134e-01	+2.577769900e-01	0.515027054	0.285757143
7258	+1.063742167e+00	-2.351386212e-01	+2.579462514e-01	0.517030661	0.285757143
7259	+1.064018943e+00	-2.338836122e-01	+2.580331887e-01	0.519034269	0.285757143
7260	+1.064308517e+00	-2.325628686e-01	+2.580430695e-01	0.521037876	0.285757143
7261	+1.064609672e+00	-2.311808749e-01	+2.579809471e-01	0.523041483	0.285757143
7262	+1.064921131e+00	-2.297421189e-01	+2.578517027e-01	0.525045090	0.285757143
7263	+1.065241583e+00	-2.282510920e-01	+2.576600861e-01	0.527048697	0.285757143
7264	+1.065569691e+00	-2.267122898e-01	+2.574107530e-01	0.529052305	0.285757143
7265	+1.065904117e+00	-2.251302128e-01	+2.571082995e-01	0.531055912	0.285757143
7266	+1.066243534e+00	-2.235093666e-01	+2.567572943e-01	0.533059519	0.285757143
7267	+1.066586638e+00	-2.218542620e-01	+2.563623073e-01	0.535063126	0.285757143
7268	+1.066932161e+00	-2.201694158e-01	+2.559279349e-01	0.537066733	0.285757143
7269	+1.067278883e+00	-2.184593508e-01	+2.554588228e-01	0.539070341	0.285757143
7270	+1.067625640e+00	-2.167285957e-01	+2.549596852e-01	0.541073948	0.285757143
7271	+1.067971331e+00	-2.149816856e-01	+2.544353209e-01	0.543077555	0.285757143
7272	+1.068314924e+00	-2.132231616e-01	+2.538906259e-01	0.545081162	0.285757143
7273	+1.068655458e+00	-2.114575713e-01	+2.533306043e-01	0.547084770	0.285757143
7274	+1.068992051e+00	-2.096894684e-01	+2.527603739e-01	0.549088377	0.285757143
7275	+1.069323897e+00	-2.079234126e-01	+2.521851713e-01	0.551091984	0.285757143
7276	+1.069650268e+00	-2.061639695e-01	+2.516103523e-01	0.553095591	0.285757143
7277	+1.069970511e+00	-2.044157106e-01	+2.510413901e-01	0.555099198	0.285757143
7278	+1.070284112e+00	-2.026827971e-01	+2.504834042e-01	0.557102806	0.285757143
7279	+1.070591122e+00	-2.009660906e-01	+2.499378794e-01	0.559106413	0.285757143
7280	+1.070891841e+00	-1.992648606e-01	+2.494045112e-01	0.561110020	0.285757143
7281	+1.071186558e+00	-1.975783572e-01	+2.488829559e-01	0.563113627	0.285757143
7282	+1.071475546e+00	-1.959058288e-01	+2.483728518e-01	0.565117234	0.285757143
7283	+1.071759070e+00	-1.942465228e-01	+2.478738203e-01	0.567120842	0.285757143
7284	+1.072037381e+00	-1.925996853e-01	+2.473854665e-01	0.569124449	0.285757143
7285	+1.072310717e+00	-1.909645613e-01	+2.469073806e-01	0.571128056	0.285757143
7286	+1.072579308e+00	-1.893403946e-01	+2.464391381e-01	0.573131663	0.285757143
7287	+1.072843371e+00	-1.877264281e-01	+2.459803006e-01	0.575135271	0.285757143
7288	+1.073103115e+00	-1.861219035e-01	+2.455304171e-01	0.577138878	0.285757143
7289	+1.073358737e+00	-1.845260616e-01	+2.450890237e-01	0.579142485	0.285757143
7290	+1.073610425e+00	-1.829381422e-01	+2.446556452e-01	0.581146092	0.285757143
7291	+1.073858360e+00	-1.813573841e-01	+2.442297948e-01	0.583149699	0.285757143
7292	+1.074102711e+00	-1.797830253e-01	+2.438109754e-01	0.585153307	0.285757143
7293	+1.074343640e+00	-1.782143029e-01	+2.433986794e-01	0.587156914	0.285757143
7294	+1.074581300e+00	-1.766504530e-01	+2.429923898e-01	0.589160521	0.285757143
7295	+1.074815837e+00	-1.750907111e-01	+2.425915802e-01	0.591164128	0.285757143
7296	+1.075047387e+00	-1.735343117e-01	+2.421957152e-01	0.593167735	0.285757143
7297	+1.075276081e+00	-1.719804886e-01	+2.418042513e-01	0.595171343	0.285757143
7298	+1.075502040e+00	-1.704284749e-01	+2.414166364e-01	0.597174950	0.285757143
7299	+1.075725379e+00	-1.688775029e-01	+2.410323109e-01	0.599178557	0.285757143
7300	+1.075946204e+00	-1.673268041e-01	+2.406507074e-01	0.601182164	0.285757143
7301	+1.076164617e+00	-1.657756093e-01	+2.402712512e-01	0.603185772	0.285757143
7302	+1.076380708e+00	-1.642231488e-01	+2.398933604e-01	0.605189379	0.285757143
7303	+1.076594565e+00	-1.626686520e-01	+2.395164462e-01	0.607192986	0.285757143
7304	+1.076806266e+00	-1.611113477e-01	+2.391399129e-01	0.609196593	0.285757143
7305	+1.077015883e+00	-1.595504643e-01	+2.387631583e-01	0.611200200	0.285757143
7306	+1.077223461e+00	-1.579854017e-01	+2.383856655e-01	0.613203808	0.285757143
7307	+1.077428974e+00	-1.564161463e-01	+2.380072260e-01	0.615207415	0.285757143
7308	+1.077632383e+00	-1.548428145e-01	+2.376276986e-01	0.617211022	0.285757143
7309	+1.077833644e+00	-1.532655241e-01	+2.372469417e-01	0.619214629	0.285757143
7310	+1.078032718e+00	-1.516843933e-01	+2.368648118e-01	0.621218236	0.285757143
7311	+1.078229564e+00	-1.500995401e-01	+2.364811642e-01	0.623221844	0.285757143
7312	+1.078424140e+00	-1.485110830e-01	+2.360958528e-01	0.625225451	0.285757143
7313	+1.078616407e+00	-1.469191404e-01	+2.357087297e-01	0.627229058	0.285757143
7314	+1.078806324e+00	-1.453238309e-01	+2.353196459e-01	0.629232665	0.285757143
7315	+1.078993851e+00	-1.437252732e-01	+2.349284507e-01	0.631236273	0.285757143
7316	+1.079178947e+00	-1.421235862e-01	+2.345349919e-01	0.633239880	0.285757143
7317	+1.079361573e+00	-1.405188889e-01	+2.341391161e-01	0.635243487	0.285757143
7318	+1.079541689e+00	-1.389113004e-01	+2.337406683e-01	0.637247094	0.285757143
7319	+1.079719256e+00	-1.373009398e-01	+2.333394919e-01	0.639250701	0.285757143
7320	+1.079894233e+00	-1.356879267e-01	+2.329354290e-01	0.641254309	0.285757143
7321	+1.080066583e+00	-1.340723803e-01	+2.325283202e-01	0.643257916	0.285757143
7322	+1.080236265e+00	-1.324544204e-01	+2.321180046e-01	0.645261523	0.285757143
7323	+1.080403241e+00	-1.308341666e-01	+2.317043199e-01	0.647265130	0.285757143
7324	+1.080567473e+00	-1.292117388e-01	+2.312871021e-01	0.649268737	0.285757143
7325	+1.080728922e+00	-1.275872568e-01	+2.308661859e-01	0.651272345	0.285757143
7326	+1.080887549e+00	-1.259608407e-01	+2.304414044e-01	0.653275952	0.285757143
7327	+1.081043318e+00	-1.243326106e-01	+2.300125891e-01	0.655279559	0.285757143
7328	+1.081196191e+00	-1.227026868e-01	+2.295795703e-01	0.657283166	0.285757143
7329	+1.081346129e+00	-1.210711896e-01	+2.291421762e-01	0.659286774	0.285757143
7330	+1.081493096e+00	-1.194382394e-01	+2.287002340e-01	0.661290381	0.285757143
7331	+1.081637054e+00	-1.178039568e-01	+2.282535690e-01	0.663293988	0.285757143
7332	+1.081777968e+00	-1.161684624e-01	+2.278020050e-01	0.665297595	0.285757143
7333	+1.081915799e+00	-1.145318764e-01	+2.273453650e-01	0.667301202	0.285757143
7334	+1.082050520e+00	-1.128942868e-01	+2.268835201e-01	0.669304810	0.285757143
7335	+1.082182114e+00	-1.112557308e-01	+2.264164183e-01	0.671308417	0.285757143
7336	+1.082310564e+00	-1.096162409e-01	+2.259440153e-01	0.673312024	0.285757143
7337	+1.082435856e+00	-1.079758493e-01	+2.254662665e-01	0.675315631	0.285757143
7338	+1.082557974e+00	-1.063345881e-01	+2.249831273e-01	0.677319238	0.285757143
7339	+1.082676903e+00	-1.046924898e-01	+2.244945526e-01	0.679322846	0.285757143
7340	+1.082792628e+00	-1.030495867e-01	+2.240004975e-01	0.681326453	0.285757143
7341	+1.082905134e+00	-1.014059110e-01	+2.235009164e-01	0.683330060	0.285757143
7342	+1.083014406e+00	-9.976149514e-02	+2.229957638e-01	0.685333667	0.285757143
7343	+1.083120431e+00	-9.811637154e-02	+2.224849939e-01	0.687337275	0.285757143
7344	+1.083223194e+00	-9.647057260e-02	+2.219685607e-01	0.689340882	0.285757143
7345	+1.083322681e+00	-9.482413074e-02	+2.214464180e-01	0.691344489	0.285757143
7346	+1.083418878e+00	-9.317707843e-02	+2.209185193e-01	0.693348096	0.285757143
7347	+1.083511771e+00	-9.152944814e-02	+2.203848181e-01	0.695351703	0.285757143
7348	+1.083601348e+00	-8.988127237e-02	+2.198452675e-01	0.697355311	0.285757143
7349	+1.083687594e+00	-8.823258364e-02	+2.192998206e-01	0.699358918	0.285757143
7350	+1.083770497e+00	-8.658341448e-02	+2.187484301e-01	0.701362525	0.285757143
7351	+1.083850044e+00	-8.493379745e-02	+2.181910487e-01	0.703366132	0.285757143
7352	+1.083926223e+00	-8.328376511e-02	+2.176276289e-01	0.705369739	0.285757143
7353	+1.083999021e+00	-8.163335007e-02	+2.170581229e-01	0.707373347	0.285757143
7354	+1.084068426e+00	-7.998258492e-02	+2.164824829e-01	0.709376954	0.285757143
7355	+1.084134426e+00	-7.833150228e-02	+2.159006608e-01	0.711380561	0.285757143
7356	+1.084197009e+00	-7.668013480e-02	+2.153126084e-01	0.713384168	0.285757143
7357	+1.084256165e+00	-7.502851512e-02	+2.147182773e-01	0.715387776	0.285757143
7358	+1.084311881e+00	-7.337667591e-02	+2.141176190e-01	0.717391383	0.285757143
7359	+1.084364148e+00	-7.172464984e-02	+2.135105849e-01	0.719394990	0.285757143
7360	+1.084412953e+00	-7.007246961e-02	+2.128971262e-01	0.721398597	0.285757143
7361	+1.084458289e+00	-6.842016187e-02	+2.122771965e-01	0.723402204	0.285757143
7362	+1.084500153e+00	-6.676766658e-02	+2.116507855e-01	0.725405812	0.285757143
7363	+1.084538551e+00	-6.511485705e-02	+2.110179111e-01	0.727409419	0.285757143
7364	+1.084573491e+00	-6.346160349e-02	+2.103785933e-01	0.729413026	0.285757143
7365	+1.084604976e+00	-6.180777604e-02	+2.097328525e-01	0.731416633	0.285757143
7366	+1.084633012e+00	-6.015324481e-02	+2.090807099e-01	0.733420240	0.285757143
7367	+1.084657602e+00	-5.849787987e-02	+2.084221872e-01	0.735423848	0.285757143
7368	+1.084678751e+00	-5.684155123e-02	+2.077573069e-01	0.737427455	0.285757143
7369	+1.084696462e+00	-5.518412890e-02	+2.070860921e-01	0.739431062	0.285757143
7370	+1.084710737e+00	-5.352548285e-02	+2.064085665e-01	0.741434669	0.285757143
7371	+1.084721579e+00	-5.186548303e-02	+2.057247547e-01	0.743438277	0.285757143
7372	+1.084728989e+00	-5.020399934e-02	+2.050346816e-01	0.745441884	0.285757143
7373	+1.084732970e+00	-4.854090170e-02	+2.043383733e-01	0.747445491	0.285757143
7374	+1.084733521e+00	-4.687605999e-02	+2.036358562e-01	0.749449098	0.285757143
7375	+1.084730643e+00	-4.520934408e-02	+2.029271576e-01	0.751452705	0.285757143
7376	+1.084724336e+00	-4.354062383e-02	+2.022123056e-01	0.753456313	0.285757143
7377	+1.084714598e+00	-4.186976910e-02	+2.014913287e-01	0.755459920	0.285757143
7378	+1.084701430e+00	-4.019664975e-02	+2.007642565e-01	0.757463527	0.285757143
7379	+1.084684829e+00	-3.852113562e-02	+2.000311192e-01	0.759467134	0.285757143
7380	+1.084664792e+00	-3.684309656e-02	+1.992919476e-01	0.761470741	0.285757143
7381	+1.084641318e+00	-3.516240245e-02	+1.985467734e-01	0.763474349	0.285757143
7382	+1.084614403e+00	-3.347892315e-02	+1.977956291e-01	0.765477956	0.285757143
7383	+1.084584043e+00	-3.179252854e-02	+1.970385479e-01	0.767481563	0.285757143
7384	+1.084550235e+00	-3.010308853e-02	+1.962755636e-01	0.769485170	0.285757143
7385	+1.084512972e+00	-2.841047303e-02	+1.955067110e-01	0.771488778	0.285757143
7386	+1.084472250e+00	-2.671455199e-02	+1.947320256e-01	0.773492385	0.285757143
7387	+1.084428064e+00	-2.501519537e-02	+1.939515436e-01	0.775495992	0.285757143
7388	+1.084380406e+00	-2.331227318e-02	+1.931653021e-01	0.777499599	0.285757143
7389	+1.084329264e+00	-2.160570507e-02	+1.923732933e-01	0.779503206	0.285757143
7390	+1.084274592e+00	-1.989568979e-02	+1.915752540e-01	0.781506814	0.285757143
7391	+1.084216331e+00	-1.818253051e-02	+1.907708223e-01	0.783510421	0.285757143
7392	+1.084154424e+00	-1.646653333e-02	+1.899596310e-01	0.785514028	0.285757143
7393	+1.084088817e+00	-1.474800445e-02	+1.891413094e-01	0.787517635	0.285757143
7394	+1.084019454e+00	-1.302725012e-02	+1.883154837e-01	0.789521242	0.285757143
7395	+1.083946284e+00	-1.130457666e-02	+1.874817769e-01	0.791524850	0.285757143
7396	+1.083869254e+00	-9.580290427e-03	+1.866398091e-01	0.793528457	0.285757143
7397	+1.083788315e+00	-7.854697849e-03	+1.857891968e-01	0.795532064	0.285757143
7398	+1.083703419e+00	-6.128105381e-03	+1.849295539e-01	0.797535671	0.285757143
7399	+1.083614518e+00	-4.400819510e-03	+1.840604910e-01	0.799539279	0.285757143
7400	+1.083521569e+00	-2.673146748e-03	+1.831816153e-01	0.801542886	0.285757143
7401	+1.083424528e+00	-9.453936250e-04	+1.822925314e-01	0.803546493	0.285757143
7402	+1.083323353e+00	+7.821333221e-04	+1.813928406e-01	0.805550100	0.285757143
7403	+1.083218004e+00	+2.509127554e-03	+1.804821410e-01	0.807553707	0.285757143
7404	+1.083108443e+00	+4.235282536e-03	+1.795600279e-01	0.809557315	0.285757143
7405	+1.082994634e+00	+5.960291750e-03	+1.786260934e-01	0.811560922	0.285757143
7406	+1.082876543e+00	+7.683848698e-03	+1.776799266e-01	0.813564529	0.285757143
7407	+1.082754138e+00	+9.405646909e-03	+1.767211137e-01	0.815568136	0.285757143
7408	+1.082627387e+00	+1.112537995e-02	+1.757492378e-01	0.817571743	0.285757143
7409	+1.082496263e+00	+1.284274143e-02	+1.747638790e-01	0.819575351	0.285757143
7410	+1.082360740e+00	+1.455742502e-02	+1.737646145e-01	0.821578958	0.285757143
7411	+1.082220793e+00	+1.626912443e-02	+1.727510185e-01	0.823582565	0.285757143
7412	+1.082076401e+00	+1.797753344e-02	+1.717226625e-01	0.825586172	0.285757143
7413	+1.081927544e+00	+1.968234593e-02	+1.706791149e-01	0.827589780	0.285757143
7414	+1.081774205e+00	+2.138325581e-02	+1.696199414e-01	0.829593387	0.285757143
7415	+1.081616369e+00	+2.307995713e-02	+1.685447049e-01	0.831596994	0.285757143
7416	+1.081454024e+00	+2.477214352e-02	+1.674529655e-01	0.833600601	0.285757143
7417	+1.081287165e+00	+2.645934810e-02	+1.663442921e-01	0.835604208	0.285757143
7418	+1.081115806e+00	+2.814070505e-02	+1.652182795e-01	0.837607816	0.285757143
7419	+1.080939968e+00	+2.981527610e-02	+1.640745255e-01	0.839611423	0.285757143
7420	+1.080759681e+00	+3.148212114e-02	+1.629126259e-01	0.841615030	0.285757143
7421	+1.080574978e+00	+3.314030036e-02	+1.617321745e-01	0.843618637	0.285757143
7422	+1.080385904e+00	+3.478887421e-02	+1.605327633e-01	0.845622244	0.285757143
7423	+1.080192506e+00	+3.642690345e-02	+1.593139824e-01	0.847625852	0.285757143
7424	+1.079994842e+00	+3.805344913e-02	+1.580754201e-01	0.849629459	0.285757143
7425	+1.079792974e+00	+3.966757267e-02	+1.568166631e-01	0.851633066	0.285757143
7426	+1.079586972e+00	+4.126833581e-02	+1.555372964e-01	0.853636673	0.285757143
7427	+1.079376915e+00	+4.285480065e-02	+1.542369040e-01	0.855640281	0.285757143
7428	+1.079162885e+00	+4.442602968e-02	+1.529150681e-01	0.857643888	0.285757143
7429	+1.078944976e+00	+4.598108576e-02	+1.515713700e-01	0.859647495	0.285757143
7430	+1.078723284e+00	+4.751903215e-02	+1.502053901e-01	0.861651102	0.285757143
7431	+1.078497917e+00	+4.903893251e-02	+1.488167076e-01	0.863654709	0.285757143
7432	+1.078268987e+00	+5.053985091e-02	+1.474049014e-01	0.865658317	0.285757143
7433	+1.078036614e+00	+5.202085185e-02	+1.459695496e-01	0.867661924	0.285757143
7434	+1.077800926e+00	+5.348100023e-02	+1.445102300e-01	0.869665531	0.285757143
7435	+1.077562058e+00	+5.491936137e-02	+1.430265205e-01	0.871669138	0.285757143
7436	+1.077320152e+00	+5.633500104e-02	+1.415179987e-01	0.873672745	0.285757143
7437	+1.077075357e+00	+5.772698541e-02	+1.399842428e-01	0.875676353	0.285757143
7438	+1.076827831e+00	+5.909438106e-02	+1.384248314e-01	0.877679960	0.285757143
7439	+1.076577737e+00	+6.043625499e-02	+1.368393441e-01	0.879683567	0.285757143
7440	+1.076325248e+00	+6.175167462e-02	+1.352273614e-01	0.881687174	0.285757143
7441	+1.076070544e+00	+6.303970774e-02	+1.335884650e-01	0.883690782	0.285757143
7442	+1.075813810e+00	+6.429942257e-02	+1.319222386e-01	0.885694389	0.285757143
7443	+1.075555243e+00	+6.552988765e-02	+1.302282676e-01	0.887697996	0.285757143
7444	+1.075295044e+00	+6.673013937e-02	+1.285061317e-01	0.889701603	0.285757143
7445	+1.075033463e+00	+6.789822646e-02	+1.267551644e-01	0.891705210	0.285757143
7446	+1.074770802e+00	+6.903101826e-02	+1.249744029e-01	0.893708818	0.285757143
7447	+1.074507387e+00	+7.012527559e-02	+1.231628555e-01	0.895712425	0.285757143
7448	+1.074243564e+00	+7.117775751e-02	+1.213195293e-01	0.897716032	0.285757143
7449	+1.073979692e+00	+7.218522393e-02	+1.194434312e-01	0.899719639	0.285757143
7450	+1.073716152e+00	+7.314443543e-02	+1.175335689e-01	0.901723246	0.285757143
7451	+1.073453337e+00	+7.405215327e-02	+1.155889512e-01	0.903726854	0.285757143
7452	+1.073191659e+00	+7.490513921e-02	+1.136085891e-01	0.905730461	0.285757143
7453	+1.072931541e+00	+7.570015540e-02	+1.115914966e-01	0.907734068	0.285757143
7454	+1.072673424e+00	+7.643396429e-02	+1.095366914e-01	0.909737675	0.285757143
7455	+1.072417760e+00	+7.710332845e-02	+1.074431961e-01	0.911741283	0.285757143
7456	+1.072165012e+00	+7.770501043e-02	+1.053100392e-01	0.913744890	0.285757143
7457	+1.071915658e+00	+7.823577257e-02	+1.031362562e-01	0.915748497	0.285757143
7458	+1.071670182e+00	+7.869237685e-02	+1.009208904e-01	0.917752104	0.285757143
7459	+1.071429081e+00	+7.907158469e-02	+9.866299497e-02	0.919755711	0.285757143
7460	+1.071192857e+00	+7.937015675e-02	+9.636163355e-02	0.921759319	0.285757143
7461	+1.070962023e+00	+7.958485271e-02	+9.401588213e-02	0.923762926	0.285757143
7462	+1.070737093e+00	+7.971243111e-02	+9.162483045e-02	0.925766533	0.285757143
7463	+1.070518591e+00	+7.974964906e-02	+8.918758370e-02	0.927770140	0.285757143
7464	+1.070307041e+00	+7.969326211e-02	+8.670326423e-02	0.929773747	0.285757143
7465	+1.070102970e+00	+7.954002396e-02	+8.417101348e-02	0.931777355	0.285757143
7466	+1.069906907e+00	+7.928668629e-02	+8.158999393e-02	0.933780962	0.285757143
7467	+1.069719382e+00	+7.892999854e-02	+7.895939125e-02	0.935784569	0.285757143
7468	+1.069540922e+00	+7.846670771e-02	+7.627841654e-02	0.937788176	0.285757143
7469	+1.069372051e+00	+7.789355818e-02	+7.354630871e-02	0.939791784	0.285757143
7470	+1.069213290e+00	+7.720729152e-02	+7.076233701e-02	0.941795391	0.285757143
7471	+1.069065157e+00	+7.640464639e-02	+6.792580375e-02	0.943798998	0.285757143
7472	+1.068928187e+00	+7.548267798e-02	+6.503678206e-02	0.945802605	0.285757143
7473	+1.068803157e+00	+7.444150865e-02	+6.210244437e-02	0.947806212	0.285757143
7474	+1.068690904e+00	+7.328309660e-02	+5.913423192e-02	0.949809820	0.285757143
7475	+1.068592143e+00	+7.200949551e-02	+5.614384119e-02	0.951813427	0.285757143
7476	+1.068507448e+00	+7.062275879e-02	+5.314298789e-02	0.953817034	0.285757143
7477	+1.068437241e+00	+6.912493910e-02	+5.014338903e-02	0.955820641	0.285757143
7478	+1.068381783e+00	+6.751808868e-02	+4.715674665e-02	0.957824248	0.285757143
7479	+1.068341168e+00	+6.580425970e-02	+4.419473167e-02	0.959827856	0.285757143
7480	+1.068315313e+00	+6.398550461e-02	+4.126896835e-02	0.961831463	0.285757143
7481	+1.068303958e+00	+6.206387646e-02	+3.839101973e-02	0.963835070	0.285757143
7482	+1.068306662e+00	+6.004142925e-02	+3.557237446e-02	0.965838677	0.285757143
7483	+1.068322802e+00	+5.792021824e-02	+3.282443546e-02	0.967842285	0.285757143
7484	+1.068351578e+00	+5.570230027e-02	+3.015851068e-02	0.969845892	0.285757143
7485	+1.068392016e+00	+5.338973406e-02	+2.758580638e-02	0.971849499	0.285757143
7486	+1.068442978e+00	+5.098458049e-02	+2.511742318e-02	0.973853106	0.285757143
7487	+1.068503172e+00	+4.848890287e-02	+2.276435511e-02	0.975856713	0.285757143
7488	+1.068571169e+00	+4.590476721e-02	+2.053749190e-02	0.977860321	0.285757143
7489	+1.068645419e+00	+4.323424244e-02	+1.844762458e-02	0.979863928	0.285757143
7490	+1.068724274e+00	+4.047940062e-02	+1.650545453e-02	0.981867535	0.285757143
7491	+1.068806011e+00	+3.764231717e-02	+1.472160593e-02	0.983871142	0.285757143
7492	+1.068888860e+00	+3.472507098e-02	+1.310664155e-02	0.985874749	0.285757143
7493	+1.068971040e+00	+3.172974462e-02	+1.167108169e-02	0.987878357	0.285757143
7494	+1.069050784e+00	+2.865842447e-02	+1.042542611e-02	0.989881964	0.285757143
7495	+1.069126386e+00	+2.551320079e-02	+9.380178445e-03	0.991885571	0.285757143
7496	+1.069196233e+00	+2.229616783e-02	+8.545872775e-03	0.993889178	0.285757143
7497	+1.069258852e+00	+1.900942392e-02	+7.933101762e-03	0.995892786	0.285757143
7498	+1.069312948e+00	+1.565507150e-02	+7.552545629e-03	0.997896393	0.285757143
7499	+1.069357454e+00	+1.223521713e-02	+7.415001214e-03	0.999900000	0.285757143
7500	+1.074365460e+00	+1.249576282e-02	+8.046257680e-03	0.000100000	0.306161224
7501	+1.074389275e+00	+1.024042954e-02	+8.106100690e-03	0.002103607	0.306161224
7502	+1.074408029e+00	+8.033878594e-03	+8.271902113e-03	0.004107214	0.306161224
