"Point"	"x_coord"	"y_coord"	"z_coord"	"u"
451	+1.270000000e+00	+0.000000000e+00	+2.878290063e-01	0.903726854
452	+1.270000000e+00	+0.000000000e+00	+2.883218924e-01	0.905730461
453	+1.270000000e+00	+0.000000000e+00	+2.888147785e-01	0.907734068
454	+1.270000000e+00	+0.000000000e+00	+2.893076646e-01	0.909737675
455	+1.270000000e+00	+0.000000000e+00	+2.898005507e-01	0.911741283
456	+1.270000000e+00	+0.000000000e+00	+2.902934367e-01	0.913744890
457	+1.270000000e+00	+0.000000000e+00	+2.907863228e-01	0.915748497
458	+1.270000000e+00	+0.000000000e+00	+2.912792089e-01	0.917752104
459	+1.270000000e+00	+0.000000000e+00	+2.917720950e-01	0.919755711
460	+1.270000000e+00	+0.000000000e+00	+2.922649810e-01	0.921759319
461	+1.270000000e+00	+0.000000000e+00	+2.927578671e-01	0.923762926
462	+1.270000000e+00	+0.000000000e+00	+2.932507532e-01	0.925766533
463	+1.270000000e+00	+0.000000000e+00	+2.937436393e-01	0.927770140
464	+1.270000000e+00	+0.000000000e+00	+2.942365253e-01	0.929773747
465	+1.270000000e+00	+0.000000000e+00	+2.947294114e-01	0.931777355
466	+1.270000000e+00	+0.000000000e+00	+2.952222975e-01	0.933780962
467	+1.270000000e+00	+0.000000000e+00	+2.957151836e-01	0.935784569
468	+1.270000000e+00	+0.000000000e+00	+2.962080696e-01	0.937788176
469	+1.270000000e+00	+0.000000000e+00	+2.967009557e-01	0.939791784
470	+1.270000000e+00	+0.000000000e+00	+2.971938418e-01	0.941795391
471	+1.270000000e+00	+0.000000000e+00	+2.976867279e-01	0.943798998
472	+1.270000000e+00	+0.000000000e+00	+2.981796139e-01	0.945802605
473	+1.270000000e+00	+0.000000000e+00	+2.986725000e-01	0.947806212
474	+1.270000000e+00	+0.000000000e+00	+2.991653861e-01	0.949809820
475	+1.270000000e+00	+0.000000000e+00	+2.996582722e-01	0.951813427
476	+1.270000000e+00	+0.000000000e+00	+3.001511583e-01	0.953817034
477	+1.270000000e+00	+0.000000000e+00	+3.006440443e-01	0.955820641
478	+1.270000000e+00	+0.000000000e+00	+3.011369304e-01	0.957824248
479	+1.270000000e+00	+0.000000000e+00	+3.016298165e-01	0.959827856
480	+1.270000000e+00	+0.000000000e+00	+3.021227026e-01	0.961831463
481	+1.270000000e+00	+0.000000000e+00	+3.026155886e-01	0.963835070
482	+1.270000000e+00	+0.000000000e+00	+3.031084747e-01	0.965838677
483	+1.270000000e+00	+0.000000000e+00	+3.036013608e-01	0.967842285
484	+1.270000000e+00	+0.000000000e+00	+3.040942469e-01	0.969845892
485	+1.270000000e+00	+0.000000000e+00	+3.045871329e-01	0.971849499
486	+1.270000000e+00	+0.000000000e+00	+3.050800190e-01	0.973853106
487	+1.270000000e+00	+0.000000000e+00	+3.055729051e-01	0.975856713
488	+1.270000000e+00	+0.000000000e+00	+3.060657912e-01	0.977860321
489	+1.270000000e+00	+0.000000000e+00	+3.065586772e-01	0.979863928
490	+1.270000000e+00	+0.000000000e+00	+3.070515633e-01	0.981867535
491	+1.270000000e+00	+0.000000000e+00	+3.075444494e-01	0.983871142
492	+1.270000000e+00	+0.000000000e+00	+3.080373355e-01	0.985874749
493	+1.270000000e+00	+0.000000000e+00	+3.085302215e-01	0.987878357
494	+1.270000000e+00	+0.000000000e+00	+3.090231076e-01	0.989881964
495	+1.270000000e+00	+0.000000000e+00	+3.095159937e-01	0.991885571
496	+1.270000000e+00	+0.000000000e+00	+3.100088798e-01	0.993889178
497	+1.270000000e+00	+0.000000000e+00	+3.105017659e-01	0.995892786
498	+1.270000000e+00	+0.000000000e+00	+3.109946519e-01	0.997896393
499	+1.270000000e+00	+0.000000000e+00	+3.114875380e-01	0.999900000
